candidate_id,candidate_name,model,task_name,data,num_batches,status,error,params,flops,grad_norm,fisher,grasp,jacob_cov,jacob_fro,sfrd,snip,synflow
timesnet_classification_uea_el4_dm64_df128_tk5_nk8_0083,timesnet_classification_uea_el4_dm64_df128_tk5_nk8_0083,TimesNet,classification,UEA,5,success,,45019844.0,15586933487632.0,54.09537582397461,0.05889464542269707,-7268.78173828125,-65.59488161255446,0.1516755998134613,0.9350598454475403,43.20287170410156,145268.85
timesnet_classification_uea_el3_dm64_df128_tk3_nk8_0084,timesnet_classification_uea_el3_dm64_df128_tk3_nk8_0084,TimesNet,classification,UEA,5,success,,33877188.0,7174564210700.0,40.464312362670896,0.039651060849428175,-3625.279296875,-64.40608851512812,0.13279007375240326,1.0415456891059875,29.19642219543457,137070.96875
timesnet_classification_uea_el3_dm64_df128_tk8_nk4_0085,timesnet_classification_uea_el3_dm64_df128_tk8_nk4_0085,TimesNet,classification,UEA,5,success,,4580292.0,2226527056498.4,46.90133514404297,0.041498706489801404,-3025.9175048828124,-64.23679563049686,0.1617540091276169,0.9197398781776428,39.8605094909668,128655.9875
timesnet_classification_uea_el4_dm16_df32_tk6_nk4_0086,timesnet_classification_uea_el4_dm16_df32_tk6_nk4_0086,TimesNet,classification,UEA,5,success,,457140.0,142010319785.6,28.25315914154053,0.050206080079078674,-1565.9326599121093,-66.72971429355738,0.13864829242229462,0.6592394471168518,21.815485572814943,20314.634765625
timesnet_classification_uea_el2_dm32_df64_tk3_nk7_0087,timesnet_classification_uea_el2_dm32_df64_tk3_nk7_0087,TimesNet,classification,UEA,5,success,,3953316.0,784371956744.0,31.18045711517334,0.03552309945225716,-1579.2000274658203,-70.35275042981618,0.16082156002521514,0.9527212619781494,21.65227165222168,69756.9109375
timesnet_classification_uea_el4_dm16_df64_tk4_nk3_0088,timesnet_classification_uea_el4_dm16_df64_tk4_nk3_0088,TimesNet,classification,UEA,5,success,,399988.0,81607078416.0,30.680390548706054,0.04540548995137215,-1782.933349609375,-55.36712431401941,0.16906891763210297,0.6442837476730346,25.322104072570802,28237.1453125
timesnet_classification_uea_el3_dm16_df64_tk6_nk4_0089,timesnet_classification_uea_el3_dm16_df64_tk6_nk4_0089,TimesNet,classification,UEA,5,success,,629364.0,212954830296.8,16.616321182250978,0.028538914397358894,-375.13759460449216,-57.331087407857105,0.13737065643072127,0.713308048248291,12.139210033416749,20907.45859375
timesnet_classification_uea_el2_dm64_df256_tk2_nk3_0090,timesnet_classification_uea_el2_dm64_df256_tk2_nk3_0090,TimesNet,classification,UEA,5,success,,2744900.0,308324712456.0,34.9072883605957,0.03228832557797432,-2299.99178314209,-66.2164733736765,0.14735587537288666,0.8789068222045898,28.240848350524903,108402.921875
timesnet_classification_uea_el4_dm16_df32_tk7_nk3_0091,timesnet_classification_uea_el4_dm16_df32_tk7_nk3_0091,TimesNet,classification,UEA,5,success,,256244.0,68255434256.0,29.312133407592775,0.05015246793627739,-2036.4856170654298,-51.542110498153214,0.13633168935775758,0.957687258720398,22.214427280426026,23418.239453125
timesnet_classification_uea_el4_dm64_df256_tk5_nk7_0092,timesnet_classification_uea_el4_dm64_df256_tk5_nk7_0092,TimesNet,classification,UEA,5,success,,60095940.0,20858963900432.0,46.38699188232422,0.047632384300231936,-3887.29453125,-84.67934702837451,0.18008844256401063,0.8758164525032044,41.866555786132814,169974.45
timesnet_classification_uea_el4_dm8_df16_tk5_nk4_0093,timesnet_classification_uea_el4_dm8_df16_tk5_nk4_0093,TimesNet,classification,UEA,5,success,,142556.0,30082254608.0,13.707858085632324,0.03434082716703415,-350.56880340576174,-56.68519874339859,0.16786692142486573,0.7180134654045105,11.133168697357178,18076.4125
timesnet_classification_uea_el3_dm64_df256_tk4_nk5_0094,timesnet_classification_uea_el3_dm64_df256_tk4_nk5_0094,TimesNet,classification,UEA,5,success,,16674180.0,4615913077772.0,39.31916275024414,0.03674263060092926,-2718.5977478027344,-71.51911750933115,0.1597204864025116,0.8710484504699707,31.262720108032227,127268.4546875
timesnet_classification_uea_el3_dm32_df128_tk2_nk7_0095,timesnet_classification_uea_el3_dm32_df128_tk2_nk7_0095,TimesNet,classification,UEA,5,success,,11410052.0,1495970605580.0,43.21541061401367,0.04127439558506012,-3640.0363525390626,-56.439031496256554,0.13920088112354279,0.9854362607002258,25.712954330444337,64667.7296875
timesnet_classification_uea_el2_dm8_df32_tk8_nk3_0096,timesnet_classification_uea_el2_dm8_df32_tk8_nk3_0096,TimesNet,classification,UEA,5,success,,92236.0,19319046664.0,32.41814613342285,0.060943321138620374,-2693.1396484375,-55.227782351197085,0.2001767635345459,0.448466557264328,23.779519653320314,22646.891796875
timesnet_classification_uea_el2_dm64_df128_tk4_nk5_0097,timesnet_classification_uea_el2_dm64_df128_tk4_nk5_0097,TimesNet,classification,UEA,5,success,,5857860.0,1538658611208.0,40.528541564941406,0.04825911894440651,-3671.2169456481934,-68.9598192678164,0.1612992465496063,0.959998345375061,29.948172187805177,92014.7625
timesnet_classification_uea_el2_dm32_df128_tk2_nk7_0098,timesnet_classification_uea_el2_dm32_df128_tk2_nk7_0098,TimesNet,classification,UEA,5,success,,7681572.0,1001976422408.0,33.554929161071776,0.038640794903039934,-3243.4588272094725,-55.124900543756574,0.1449175477027893,0.8490813136100769,22.265853691101075,61982.378125
timesnet_classification_uea_el1_dm8_df16_tk5_nk3_0099,timesnet_classification_uea_el1_dm8_df16_tk5_nk3_0099,TimesNet,classification,UEA,5,success,,65188.0,3127572484.0,19.213657569885253,0.03021237477660179,-857.5161926269532,-67.49607990748066,0.22145864367485046,0.6763481140136719,11.549855518341065,9370.865625
timesnet_classification_uea_el1_dm8_df32_tk6_nk4_0100,timesnet_classification_uea_el1_dm8_df32_tk6_nk4_0100,TimesNet,classification,UEA,5,success,,99324.0,17740447005.6,22.065634155273436,0.02239631824195385,-697.0969177246094,-76.35193652666216,0.21540595293045045,0.7219080209732056,14.778736686706543,11601.65625
